seed,method,eta2,R2_perm,p_perm,r_pre_post,r_within,age_R2,age_R2_gain,n
6,CovBat,0.00263609576983857,0.00263609576983856,1.0,0.7437609756453497,0.9764183762123126,0.014708344543090229,0.010343391764836403,98
6,RELIEF,0.0023740291918825387,0.0023740291918825243,0.997,0.7552370904905634,0.9803253253276297,0.014738669006534037,0.01037371622828021,98
6,LME,0.0026827513257358837,0.0026827513257360667,0.999,0.7789691561351457,1.0,0.017345552934271924,0.012980600156018098,98
7,Original,0.3832682244880616,0.38326822448806136,0.001,1.0,1.0,0.0031259029364659836,0.0,98
7,ComBat,0.0002956360312058462,0.00029563603120567807,1.0,0.730637841654888,0.998002361575391,0.011177333383743965,0.00805143044727798,98
7,ComBat-joint,0.0009401419440483499,0.000940141944048329,1.0,0.7607384541539859,0.9987200143165591,0.010465846902239794,0.0073399439657738106,98
7,CovBat,0.0011076099743218817,0.001107609974321856,1.0,0.7367702352919665,0.9897566596867406,0.013658327119836614,0.01053242418337063,98
7,RELIEF,0.000888492580297335,0.0008884925802971631,1.0,0.7599790774620602,0.9961975695635927,0.010677420019929893,0.007551517083463909,98
7,LME,0.0002461726112788007,0.0002461726112787581,1.0,0.7694905798531329,1.0,0.010646781082415468,0.007520878145949484,98
8,Original,0.39557495231125384,0.3955749523112538,0.001,1.0,1.0,0.00939208710920882,0.0,98
8,ComBat,0.0005502217023189971,0.0005502217023189302,1.0,0.724740190729938,0.9968556965185588,0.020504237901953166,0.011112150792744347,98
8,ComBat-joint,0.0009495946548215364,0.0009495946548215133,1.0,0.7537976267075801,0.9980249058724162,0.02216837309860333,0.012776285989394509,98
8,CovBat,0.0007324347491576213,0.0007324347491575042,1.0,0.7300893260062904,0.9769294582906118,0.022123712542548718,0.012731625433339899,98
8,RELIEF,0.0007665946466619747,0.0007665946466621957,1.0,0.7369267117472464,0.9783778379765522,0.02246493815201514,0.013072851042806321,98
8,LME,0.00042418716983418076,0.00042418716983420087,1.0,0.7654765717850278,1.0,0.02719964043394051,0.01780755332473169,98
9,Original,0.3661579021173589,0.36615790211735877,0.001,1.0,1.0,0.005875467076975727,0.0,98
9,ComBat,0.0002878131951159186,0.0002878131951156749,1.0,0.7555566045498445,0.9990132953602423,0.00911586306188255,0.003240395984906823,98
9,ComBat-joint,0.000987655682896825,0.0009876556828968966,1.0,0.7815616633459613,0.999413298055358,0.009457516677829776,0.003582049600854049,98
9,CovBat,0.0007064187680645842,0.0007064187680644024,1.0,0.7446082225628258,0.9681474191251356,0.010109453546393359,0.004233986469417632,98
9,RELIEF,0.0007660113564719452,0.00076601135647217,1.0,0.7633934899210744,0.9786314387239815,0.009719092511696923,0.0038436254347211964,98
9,LME,0.0005343679806752064,0.000534367980675335,1.0,0.7841906656209243,1.0,0.011041128364895514,0.005165661287919787,98
10,Original,0.37741183604991413,0.37741183604991413,0.001,1.0,1.0,0.005986673434450387,0.0,98
10,ComBat,0.00011659383223550818,0.00011659383223553035,1.0,0.753611007505278,0.9994344349208492,0.002451467049345498,-0.003535206385104889,98
10,ComBat-joint,0.0010760847294855424,0.0010760847294856042,1.0,0.7791302505892355,0.999699948526732,0.002520171684609531,-0.003466501749840856,98
10,CovBat,0.0007881990228283715,0.0007881990228281609,1.0,0.7526142979144235,0.9624462414041561,0.0023389770944763533,-0.0036476963399740335,98
10,RELIEF,0.0009459993801169604,0.0009459993801168802,1.0,0.760279200350563,0.9665487994243408,0.0026028182151859904,-0.0033838552192643964,98
10,LME,0.0004820570835528395,0.00048205708355284887,1.0,0.7795066270672528,1.0,0.0033186642134343408,-0.002668009221016046,98
11,Original,0.364489666875591,0.36448966687559076,0.001,1.0,1.0,0.009593443943946916,0.0,98
11,ComBat,0.0019898407324925238,0.0019898407324925134,1.0,0.7414501710514949,0.996446248474976,0.02232749377308591,0.012734049829138996,98
11,ComBat-joint,0.002075963109749955,0.002075963109749706,1.0,0.7732718882623215,0.9977181383792365,0.02371253843863731,0.014119094494690393,98
11,CovBat,0.0024499903633486402,0.002449990363349103,0.999,0.7386001865182934,0.9687407488523032,0.025332499831268958,0.015739055887322044,98
11,RELIEF,0.0020617385962138713,0.002061738596213782,1.0,0.7568365201442879,0.9722515782647995,0.024768560064544864,0.015175116120597949,98
11,LME,0.0026121487982536428,0.0026121487982535417,1.0,0.7867023776092743,1.0,0.02959903256245293,0.020005588618506015,98
12,Original,0.38546902942644073,0.3854690294264406,0.001,1.0,1.0,0.008102129302552595,0.0,98
12,ComBat,8.370147865349885e-05,8.370147865325146e-05,1.0,0.751638237282523,0.9992382632092595,0.0015289485795163713,-0.006573180723036224,98
